%SECTION%1%;Nodes;
%FIELDS%;node_id;x;y;lat;lon;name;specification;
%DESRIPTION%;ID;x-coordination;y-coordination;latitude;longitude;name;{'', gate, runway, holding_point, intermediate};
;2560;801426.131072177;2470964.5168698644;22.318129366666664;113.92586743333334;;intermediate;
;2561;801356.2898847186;2470938.408207449;22.31790603333333;113.92518526666666;;intermediate;
;2562;801127.3423674774;2470854.372796263;22.3171879;113.92294935000001;;intermediate;
;2563;800987.0790715365;2470801.8833539463;22.31673885;113.92157935;;intermediate;
;2564;800552.6243104656;2470636.042166863;22.315318466666668;113.91733531666667;;intermediate;
;2565;800490.559543252;2470613.945307609;22.315129933333335;113.91672933333334;;intermediate;
;2566;800428.494628369;2470591.8487168252;22.314941400000002;113.91612335;;intermediate;
;2567;800366.4295658168;2470569.752394507;22.31475286666667;113.91551736666668;;intermediate;
;2568;800304.3643555918;2470547.6563406484;22.314564333333337;113.91491138333335;;intermediate;
;2569;800100.4322533873;2470473.966993188;22.313935033333333;113.91292006666666;;intermediate;
;2570;800042.7329533934;2470452.983496597;22.313755766666667;113.91235663333333;;intermediate;
;2571;799826.0704092341;2470373.464316302;22.31307605;113.9102408;;intermediate;
;2572;799620.4641145002;2470297.984532362;22.312430825;113.90823295;;intermediate;
;2573;799561.8021734466;2470276.50691918;22.31224725;113.9076601;;intermediate;
;2574;799503.1400957019;2470255.0295462925;22.312063674999997;113.90708725;;intermediate;
;2575;799381.1869321153;2470210.376465551;22.311681999999998;113.90589634999999;;intermediate;
;2576;799176.7944597537;2470134.873869352;22.311036299999998;113.90390029999999;;intermediate;
;2577;799118.416523942;2470113.3232077733;22.310851999999997;113.90333019999998;;intermediate;
;2578;799060.0384513342;2470091.772784286;22.310667699999996;113.9027601;;intermediate;
;2579;798942.3192500994;2470048.3216295503;22.3102961;113.9016105;;intermediate;
;2580;798680.2452648573;2469951.5559041267;22.3094685;113.8990512;;intermediate;
;2581;798718.26441551;2469859.78027762;22.30863385;113.89940275000001;;intermediate;
;2582;799019.8625367826;2469971.7948125377;22.309592166666665;113.90234813333333;;intermediate;
;2583;799080.5490088376;2469994.1726722843;22.30978353333333;113.90294076666666;;intermediate;
;2584;799409.8291369411;2470116.2693129512;22.310827933333336;113.90615650000001;;intermediate;
;2585;799468.6188769332;2470137.8438366717;22.31101236666667;113.90673060000002;;intermediate;
;2586;799527.4084792368;2470159.418601759;22.311196800000005;113.90730470000001;;intermediate;
;2587;799586.197943859;2470180.993608216;22.31138123333334;113.90787880000002;;intermediate;
;2588;799644.9872707967;2470202.5688560503;22.311565666666674;113.90845290000001;;intermediate;
;2589;799962.76133891;2470317.821183871;22.3125502;113.91155585;;intermediate;
;2590;800079.2039113918;2470360.875518382;22.31291836666667;113.91269303333334;;intermediate;
;2591;800138.6442662323;2470382.502335926;22.313103133333335;113.91327346666668;;intermediate;
;2592;800342.6256181311;2470456.7268421743;22.313737250000003;113.91526535000001;;intermediate;
;2593;800462.8686303066;2470500.480334733;22.314111033333333;113.91643953333333;;intermediate;
;2594;800521.5605492181;2470521.835667386;22.314293466666665;113.91701266666665;;intermediate;
;2595;801835.2393047562;2469985.3146753097;22.309222966666667;113.92965006666667;;intermediate;
;2596;801763.4659001697;2469958.291584249;22.308991733333333;113.92894903333332;;intermediate;
;2597;801506.0840070213;2469862.8737511677;22.30817592;113.9264354;;intermediate;
;2598;801443.9239388781;2469840.156737454;22.30798184;113.9258284;;intermediate;
;2599;801381.7637178225;2469817.4399935794;22.30778776;113.9252214;;intermediate;
;2600;801319.6033438535;2469794.723519541;22.30759368;113.9246144;;intermediate;
;2601;800835.9649989076;2469618.0326996786;22.30608405;113.91989170000001;;intermediate;
;2602;800445.8361504506;2469473.310667165;22.3048464;113.91608176666668;;intermediate;
;2603;800386.1542516013;2469451.1981628733;22.3046573;113.91549893333334;;intermediate;
;2604;800167.2775498304;2469370.3674954837;22.303966163636364;113.91336151818182;;intermediate;
;2605;800108.4655535258;2469348.845270646;22.303782227272727;113.91278723636364;;intermediate;
;2606;800049.6534200239;2469327.3232872603;22.30359829090909;113.91221295454545;;intermediate;
;2607;799990.8411493254;2469305.8015453247;22.303414354545453;113.91163867272726;;intermediate;
;2608;799932.028741428;2469284.2800448327;22.303230418181816;113.91106439090908;;intermediate;
;2609;799873.2161963328;2469262.75878578;22.30304648181818;113.9104901090909;;intermediate;
;2610;799814.4035140323;2469241.237768163;22.30286254545454;113.90991582727271;;intermediate;
;2611;799755.5906945274;2469219.716991975;22.302678609090904;113.90934154545452;;intermediate;
;2612;799696.7777378187;2469198.1964572133;22.302494672727267;113.90876726363635;;intermediate;
;2613;799637.9646438988;2469176.6761638713;22.30231073636363;113.90819298181816;;intermediate;
;2614;799409.6122491948;2469092.7623753734;22.301593325;113.905963175;;intermediate;
;2615;799339.4944339909;2469066.754192092;22.301370849999998;113.90527845;;intermediate;
;2616;799269.3764203908;2469040.7463522963;22.301148374999997;113.90459372499998;;intermediate;
;2617;798879.5504128307;2468894.103259826;22.29989295;113.9007866;;intermediate;
;2618;801107.3586025612;2470038.5175725385;22.309830414285713;113.92260221428572;;intermediate;
;2619;801084.0437349435;2470101.7752913903;22.310405228571426;113.92238802857143;;intermediate;
;2620;801060.729021675;2470165.033027649;22.31098004285714;113.92217384285715;;intermediate;
;2621;801037.4144627607;2470228.290781315;22.311554857142852;113.92195965714285;;intermediate;
;2622;801014.1000582096;2470291.548552394;22.312129671428565;113.92174547142857;;intermediate;
;2623;800990.7858080282;2470354.8063408853;22.312704485714278;113.92153128571428;;intermediate;
;2624;801315.8855926504;2469638.0878220485;22.306181100000003;113.9245489;;intermediate;
;2625;800939.2028678202;2469932.724545177;22.3089053;113.92095182;;intermediate;
;2626;800916.3206998509;2469994.4707956235;22.309466399999998;113.92074154;;intermediate;
;2627;800893.4386799901;2470056.217062915;22.310027499999997;113.92053125999999;;intermediate;
;2628;800870.5568082463;2470117.9633470555;22.310588599999996;113.92032098;;intermediate;
;2629;800383.5422962384;2470054.522333573;22.310101233333334;113.9155867;;intermediate;
;2630;800410.0456019414;2469986.830997503;22.30948586666667;113.915831;;intermediate;
;2631;801160.8814537884;2470760.353229149;22.31633375;113.9232569;;intermediate;
;2632;801405.8560096994;2470851.7354550725;22.317115360000003;113.9256496;;intermediate;
;2633;801466.2525599594;2470874.2390986267;22.317307820000003;113.92623950000001;;intermediate;
;2634;801526.6489622474;2470896.7429974433;22.317500280000004;113.92682940000002;;intermediate;
;2635;801587.0452165651;2470919.2471515294;22.317692740000005;113.92741930000001;;intermediate;
;2636;801796.2658655555;2470997.190233261;22.318359299999997;113.9294628;;intermediate;
;2637;801860.2749567549;2471019.4820249714;22.318549199999996;113.9300877;;intermediate;
;2638;799713.6051739182;2468749.570426792;22.298444;113.90884654999999;;intermediate;
;2639;798859.6298427982;2469802.322068444;22.3080909;113.90076280000001;;intermediate;
;2640;799235.2392162721;2469932.348904551;22.30919885;113.90442920000001;;intermediate;
;2641;799295.9777068843;2469765.803109135;22.307685624999998;113.90498704999999;;intermediate;
;2642;799316.6880313334;2469709.2254182757;22.30717155;113.90517729999999;;intermediate;
;2643;799337.3984783129;2469652.6477411776;22.306657475;113.90536755;;intermediate;
;2644;799358.1090478213;2469596.0700778393;22.306143400000003;113.9055578;;intermediate;
;2645;799378.8197398509;2469539.49242826;22.305629325000005;113.90574804999999;;intermediate;
;2646;799399.5305543991;2469482.914792437;22.305115250000007;113.90593829999999;;intermediate;
;2647;799420.2414914626;2469426.3371703685;22.30460117500001;113.90612854999999;;intermediate;
;2648;799098.0179882776;2470286.8664887007;22.31242135;113.90316480000001;;intermediate;
%SECTION%1%;Edges;
%FIELDS%;edge_id;start_node;end_node;directed;length;specification;traversal_time;name;
%DESCRIPTION%;ID;node_id;node_id;0 for undirected, 1 for directed;[m];{gate,runway,taxiway,taxiwayrunway,other};[s];name;
;40;1527;1526;0;28.116986952451075;taxiway;28.116986952451075;;
;41;1936;329;0;78.58175488063434;taxiway;78.58175488063434;;
;42;329;331;0;78.06647871946844;taxiway;78.06647871946844;;
;43;331;330;0;72.84067042368781;taxiway;72.84067042368781;;
;44;330;328;0;73.33289721729203;taxiway;73.33289721729203;;
;45;328;2040;0;119.82890859132637;taxiway;119.82890859132637;;
;46;2040;327;0;48.74226221437479;taxiway;48.74226221437479;;
;47;327;2039;0;10.458676393213096;taxiway;10.458676393213096;;
;50;326;325;0;15.501521996958708;taxiway;15.501521996958708;;
;53;971;324;0;7.306940109651343;taxiway;7.306940109651343;;
;54;324;968;0;5.558682621325132;taxiway;5.558682621325132;;
;55;968;2038;0;45.78079769278536;taxiway;45.78079769278536;;
;59;1918;377;0;11.962819189763287;taxiway;11.962819189763287;;
;68;1098;1103;0;4.877345915554401;taxiway;4.877345915554401;;
;76;1928;282;0;8.996283349840507;taxiway;8.996283349840507;;
;77;1940;294;0;43.195739410660394;taxiway;43.195739410660394;;
;78;294;293;0;39.13163376206539;taxiway;39.13163376206539;;
;79;293;292;0;21.26768867233366;taxiway;21.26768867233366;;
;80;292;291;0;20.77183824944958;taxiway;20.77183824944958;;
;81;291;289;0;65.23733538553712;taxiway;65.23733538553712;;
;82;289;288;0;23.951205590053938;taxiway;23.951205590053938;;
;83;288;287;0;59.11313565129032;taxiway;59.11313565129032;;
;84;287;284;0;58.59608315157856;taxiway;58.59608315157856;;
;85;284;2034;0;58.49823276561825;taxiway;58.49823276561825;;
;86;2034;278;0;96.82212748256924;taxiway;96.82212748256924;;
;87;278;275;0;7.864026183383948;taxiway;7.864026183383948;;
;88;275;1939;0;7.507433745978148;taxiway;7.507433745978148;;
;91;257;247;0;22.840161211653857;taxiway;22.840161211653857;;
;100;686;693;0;8.591487894260757;taxiway;8.591487894260757;;
;101;693;1942;0;49.57805278923747;taxiway;49.57805278923747;;
;105;235;238;0;14.3585175961818;taxiway;14.3585175961818;;
;109;259;250;0;17.308233010457315;taxiway;17.308233010457315;;
;112;1958;137;0;55.80297276903443;taxiway;55.80297276903443;;
;113;137;140;0;55.608842850566155;taxiway;55.608842850566155;;
;114;140;143;0;56.358519384826174;taxiway;56.358519384826174;;
;115;143;141;0;39.56816816292406;taxiway;39.56816816292406;;
;116;141;139;0;39.13324378135267;taxiway;39.13324378135267;;
;117;139;136;0;86.79393998054107;taxiway;86.79393998054107;;
;118;135;1957;0;20.034479353435422;taxiway;20.034479353435422;;
;125;1587;1592;0;12.732919724663462;taxiway;12.732919724663462;;
;126;1592;94;0;36.82743136804689;taxiway;36.82743136804689;;
;127;94;106;0;63.62860856888003;taxiway;63.62860856888003;;
;128;106;1960;0;43.13276665963641;taxiway;43.13276665963641;;
;129;1962;13;0;22.725000167191908;taxiway;22.725000167191908;;
;130;32;42;0;85.3259869656786;taxiway;85.3259869656786;;
;131;42;45;0;44.68771854368814;taxiway;44.68771854368814;;
;132;45;48;0;43.28410084654696;taxiway;43.28410084654696;;
;133;48;51;0;75.38958245242516;taxiway;75.38958245242516;;
;134;51;1963;0;82.9375105502593;taxiway;82.9375105502593;;
;138;54;52;0;17.11211569003764;taxiway;17.11211569003764;;
;141;84;82;0;13.369790393930009;taxiway;13.369790393930009;;
;142;73;69;0;84.12535406083514;taxiway;84.12535406083514;;
;146;64;63;0;20.33590745208606;taxiway;20.33590745208606;;
;147;63;68;0;48.50226439076499;taxiway;48.50226439076499;;
;148;68;70;0;23.81799418754222;taxiway;23.81799418754222;;
;149;70;71;0;23.8638635874754;taxiway;23.8638635874754;;
;150;71;74;0;55.738580139854115;taxiway;55.738580139854115;;
;151;74;1968;0;57.7360428033549;taxiway;57.7360428033549;;
;152;1969;109;0;10.474585096381393;taxiway;10.474585096381393;;
;153;109;108;0;9.020262823784043;taxiway;9.020262823784043;;
;154;1307;104;0;16.121706594117196;taxiway;16.121706594117196;;
;155;104;101;0;92.37573930617083;taxiway;92.37573930617083;;
;156;101;100;0;46.1020965125816;taxiway;46.1020965125816;;
;157;100;99;0;47.90053220478286;taxiway;47.90053220478286;;
;158;99;102;0;80.16329624311732;taxiway;80.16329624311732;;
;159;102;1970;0;81.90385149339174;taxiway;81.90385149339174;;
;165;1265;402;0;11.69228970701563;taxiway;11.69228970701563;;
;166;402;407;0;11.757156744292148;taxiway;11.757156744292148;;
;167;407;1973;0;43.409412257750986;taxiway;43.409412257750986;;
;168;1973;1282;0;46.52169127058155;taxiway;46.52169127058155;;
;169;1282;1974;0;12.601112399790743;taxiway;12.601112399790743;;
;170;1974;2475;0;52.73096529982018;taxiway;52.73096529982018;;
;171;2475;1975;0;52.36837111659098;taxiway;52.36837111659098;;
;175;660;668;0;21.044975314607786;taxiway;21.044975314607786;;
;180;680;1978;0;22.259005099133088;taxiway;22.259005099133088;;
;186;624;2277;0;17.498038387187727;taxiway;17.498038387187727;;
;189;649;661;0;23.633435927382585;taxiway;23.633435927382585;;
;190;1983;124;0;111.43569302593029;taxiway;111.43569302593029;;
;193;491;1984;0;12.37916327415874;taxiway;12.37916327415874;;
;194;1986;486;0;12.687953833646137;taxiway;12.687953833646137;;
;195;486;487;0;11.450776628910564;taxiway;11.450776628910564;;
;196;487;489;0;113.6230997112877;taxiway;113.6230997112877;;
;197;489;495;0;62.59041898024886;taxiway;62.59041898024886;;
;198;495;497;0;8.30706690294695;taxiway;8.30706690294695;;
;199;497;1987;0;9.851098017750495;taxiway;9.851098017750495;;
;206;1380;1990;0;8.70389493761743;taxiway;8.70389493761743;;
;214;345;344;0;8.401872447751591;taxiway;8.401872447751591;;
;215;344;343;0;95.19825978876135;taxiway;95.19825978876135;;
;219;340;2155;0;13.235145213373267;taxiway;13.235145213373267;;
;220;2155;332;0;112.41015284926853;taxiway;112.41015284926853;;
;221;2012;592;0;46.385579220221125;taxiway;46.385579220221125;;
;222;592;1469;0;100.9963095743332;taxiway;100.9963095743332;;
;223;1469;2000;0;46.080713734720945;taxiway;46.080713734720945;;
;224;2005;512;0;12.207842446473933;taxiway;12.207842446473933;;
;225;512;511;0;9.46053146240506;taxiway;9.46053146240506;;
;226;362;360;0;83.4493501334506;taxiway;83.4493501334506;;
;227;360;359;0;83.4953922285503;taxiway;83.4953922285503;;
;228;359;358;0;49.13730323371989;taxiway;49.13730323371989;;
;229;358;357;0;52.43939133660031;taxiway;52.43939133660031;;
;230;357;2006;0;100.35216167121116;taxiway;100.35216167121116;;
;236;1595;1594;0;12.241710236809912;taxiway;12.241710236809912;;
;237;1594;356;0;23.543003719808155;taxiway;23.543003719808155;;
;238;356;1189;0;117.46618196825962;taxiway;117.46618196825962;;
;245;1619;1617;0;16.6341661710778;taxiway;16.6341661710778;;
;246;1617;1616;0;37.1682565474625;taxiway;37.1682565474625;;
;247;1616;1193;0;99.88738895030174;taxiway;99.88738895030174;;
;248;2011;2405;0;23.711379692399397;taxiway;23.711379692399397;;
;249;2405;1610;0;79.05394932324558;taxiway;79.05394932324558;;
;250;1610;2010;0;95.38848440820728;taxiway;95.38848440820728;;
;251;2010;2410;0;39.45244420729189;taxiway;39.45244420729189;;
;252;2410;2451;0;11.235745509225909;taxiway;11.235745509225909;;
;253;2451;2449;0;73.63323029301472;taxiway;73.63323029301472;;
;254;2449;2412;0;6.015171347105332;taxiway;6.015171347105332;;
;255;2412;2447;0;62.50609475530831;taxiway;62.50609475530831;;
;256;2447;2414;0;12.93246180461479;taxiway;12.93246180461479;;
;257;2414;2445;0;62.693152428487664;taxiway;62.693152428487664;;
;258;2445;2416;0;6.958667963160648;taxiway;6.958667963160648;;
;259;2416;2443;0;65.44553955394308;taxiway;65.44553955394308;;
;260;2443;2418;0;8.655676414484118;taxiway;8.655676414484118;;
;261;2418;2420;0;89.84935793794341;taxiway;89.84935793794341;;
;262;2420;2422;0;70.69798323395982;taxiway;70.69798323395982;;
;263;2422;2424;0;76.38267255389535;taxiway;76.38267255389535;;
;264;2424;1559;0;40.28212425095454;taxiway;40.28212425095454;;
;265;1559;2426;0;49.099097058071216;taxiway;49.099097058071216;;
;266;2426;2008;0;41.94299898270501;taxiway;41.94299898270501;;
;267;2008;2428;0;29.711391442639947;taxiway;29.711391442639947;;
;268;2428;2438;0;29.786575233175153;taxiway;29.786575233175153;;
;269;2438;2430;0;52.562996336552416;taxiway;52.562996336552416;;
;270;2430;2436;0;14.178741248010162;taxiway;14.178741248010162;;
;271;2436;2432;0;76.23405560017194;taxiway;76.23405560017194;;
;272;2432;2434;0;21.87787112650658;taxiway;21.87787112650658;;
;273;2434;1552;0;23.113778546664026;taxiway;23.113778546664026;;
;282;249;247;0;11.806430793314401;taxiway;11.806430793314401;;
;291;15;17;0;15.87982790808337;taxiway;15.87982790808337;;
;292;33;34;0;28.985635918691372;taxiway;28.985635918691372;;
;293;34;36;0;28.179339543235184;taxiway;28.179339543235184;;
;294;36;40;0;35.533713367763205;taxiway;35.533713367763205;;
;295;50;58;0;75.5667839242024;taxiway;75.5667839242024;;
;296;58;61;0;36.78806216741905;taxiway;36.78806216741905;;
;297;61;65;0;52.12322586688689;taxiway;52.12322586688689;;
;298;65;77;0;66.17286979289693;taxiway;66.17286979289693;;
;299;77;86;0;50.32617650080947;taxiway;50.32617650080947;;
;300;86;91;0;65.46740279227608;taxiway;65.46740279227608;;
;301;218;222;0;17.34148213801269;taxiway;17.34148213801269;;
;302;222;1911;0;31.379041078829815;taxiway;31.379041078829815;;
;308;237;2031;0;4.811388863876105;taxiway;4.811388863876105;;
;314;248;251;0;24.727770581380117;taxiway;24.727770581380117;;
;319;187;189;0;13.179263088113336;taxiway;13.179263088113336;;
;320;189;2023;0;51.3093398451375;taxiway;51.3093398451375;;
;321;2023;223;0;48.0189515009595;taxiway;48.0189515009595;;
;322;223;227;0;70.56284168775524;taxiway;70.56284168775524;;
;325;1913;2031;0;7.438783275098462;taxiway;7.438783275098462;;
;331;1917;245;0;13.010176621614132;taxiway;13.010176621614132;;
;345;75;73;0;12.81289872818475;taxiway;12.81289872818475;;
;350;1372;1377;0;15.068422200268884;taxiway;15.068422200268884;;
;356;308;305;0;17.12499726299236;taxiway;17.12499726299236;;
;365;890;373;0;8.571035063302844;taxiway;8.571035063302844;;
;368;27;28;0;13.628489884059555;taxiway;13.628489884059555;;
;369;1991;316;0;10.805340239717768;taxiway;10.805340239717768;;
;370;316;2036;0;60.51675319235862;taxiway;60.51675319235862;;
;371;2036;317;0;21.680329824809352;taxiway;21.680329824809352;;
;372;317;318;0;90.19374723290414;taxiway;90.19374723290414;;
;373;181;154;0;93.64862078420327;taxiway;93.64862078420327;;
;374;154;2498;0;58.35951689655579;taxiway;58.35951689655579;;
;375;2498;147;0;62.35421143133777;taxiway;62.35421143133777;;
;376;147;144;0;29.435501530159016;taxiway;29.435501530159016;;
;377;144;142;0;46.533588177039825;taxiway;46.533588177039825;;
;378;142;138;0;9.499457994424791;taxiway;9.499457994424791;;
;379;24;25;0;9.002784097391112;taxiway;9.002784097391112;;
;382;19;14;0;51.104657622842886;taxiway;51.104657622842886;;
;386;195;193;0;14.702607232395067;taxiway;14.702607232395067;;
;390;157;154;0;14.98576626780552;taxiway;14.98576626780552;;
;395;214;215;0;19.616582676724207;taxiway;19.616582676724207;;
;400;270;268;0;5.482052446215419;taxiway;5.482052446215419;;
;406;213;219;0;10.158765730812485;taxiway;10.158765730812485;;
;412;273;277;0;13.331362658830331;taxiway;13.331362658830331;;
;419;190;188;0;14.89721529090985;taxiway;14.89721529090985;;
;422;2174;145;0;26.93343346428039;taxiway;26.93343346428039;;
;423;2183;2186;0;55.66990957939301;taxiway;55.66990957939301;;
;424;1977;118;0;94.45225633503037;taxiway;94.45225633503037;;
;425;118;2500;0;91.34882205275548;taxiway;91.34882205275548;;
;426;2500;116;0;12.894475806916443;taxiway;12.894475806916443;;
;430;112;111;0;17.41916109819971;taxiway;17.41916109819971;;
;438;205;207;0;12.828343573637294;taxiway;12.828343573637294;;
;447;762;760;0;14.009511124439356;taxiway;14.009511124439356;;
;456;809;804;0;22.03426148017465;taxiway;22.03426148017465;;
;465;537;530;0;23.258765735805166;taxiway;23.258765735805166;;
;474;679;672;0;10.536271391716529;taxiway;10.536271391716529;;
;483;419;1965;0;12.040438559129061;taxiway;12.040438559129061;;
;493;728;729;0;15.934147093222045;taxiway;15.934147093222045;;
;503;526;523;0;22.124351524052;taxiway;22.124351524052;;
;513;1100;1105;0;11.776661823946444;taxiway;11.776661823946444;;
;522;801;803;0;10.102794143813993;taxiway;10.102794143813993;;
;532;998;1001;0;9.530673623867576;taxiway;9.530673623867576;;
;543;747;244;0;9.008780623875744;taxiway;9.008780623875744;;
;544;2033;2032;0;42.91184403559809;taxiway;42.91184403559809;;
;545;2032;255;0;83.80210478137174;taxiway;83.80210478137174;;
;546;255;238;0;94.20937761879638;taxiway;94.20937761879638;;
;547;238;2030;0;2.925669303218594;taxiway;2.925669303218594;;
;548;2030;716;0;64.34850153683875;taxiway;64.34850153683875;;
;551;710;225;0;7.03840396292269;taxiway;7.03840396292269;;
;557;1135;1134;0;13.108388833739765;taxiway;13.108388833739765;;
;572;1137;1136;0;13.10461184317844;taxiway;13.10461184317844;;
;580;441;438;0;7.730121335739451;taxiway;7.730121335739451;;
;587;411;55;0;17.96002178468675;taxiway;17.96002178468675;;
;602;963;961;0;9.862055860979963;taxiway;9.862055860979963;;
;617;1038;1034;0;14.060494030277189;taxiway;14.060494030277189;;
;624;694;691;0;12.63321356182843;taxiway;12.63321356182843;;
;632;905;904;0;8.744645905669776;taxiway;8.744645905669776;;
;640;1167;1169;0;11.719201269906923;taxiway;11.719201269906923;;
;649;1164;1162;0;25.730950944720025;taxiway;25.730950944720025;;
;656;440;438;0;5.177228380890207;taxiway;5.177228380890207;;
;657;438;52;0;85.46379665638025;taxiway;85.46379665638025;;
;658;52;43;0;114.23272108014395;taxiway;114.23272108014395;;
;664;2197;1966;0;7.028166279012247;taxiway;7.028166279012247;;
;680;917;911;0;8.492971086895196;taxiway;8.492971086895196;;
;689;432;62;0;8.611369568735945;taxiway;8.611369568735945;;
;696;396;44;0;22.152404132417605;taxiway;22.152404132417605;;
;697;44;389;0;47.095946277361875;taxiway;47.095946277361875;;
;698;389;388;0;34.967002460391576;taxiway;34.967002460391576;;
;699;388;387;0;33.51120650916145;taxiway;33.51120650916145;;
;706;380;381;0;16.91159579354533;taxiway;16.91159579354533;;
;707;829;836;0;33.48823471676444;taxiway;33.48823471676444;;
;715;656;651;0;7.0313671564742775;taxiway;7.0313671564742775;;
;717;2128;647;0;4.624429837977803;taxiway;4.624429837977803;;
;718;647;626;0;44.91253122993967;taxiway;44.91253122993967;;
;719;626;2135;0;43.16071955073265;taxiway;43.16071955073265;;
;720;2135;603;0;4.572561774668143;taxiway;4.572561774668143;;
;721;603;589;0;36.93176393622428;taxiway;36.93176393622428;;
;722;589;550;0;58.20555023648049;taxiway;58.20555023648049;;
;731;516;515;0;16.272576081636824;taxiway;16.272576081636824;;
;737;841;839;0;10.961641878834016;taxiway;10.961641878834016;;
;745;599;597;0;6.1498284403491965;taxiway;6.1498284403491965;;
;746;377;2275;0;17.929676898619064;taxiway;17.929676898619064;;
;751;936;937;0;8.793400141347655;taxiway;8.793400141347655;;
;759;1003;999;0;10.093881222675503;taxiway;10.093881222675503;;
;766;578;581;0;14.568850744933417;taxiway;14.568850744933417;;
;775;1454;592;0;7.285352006604037;taxiway;7.285352006604037;;
;788;1070;1062;0;9.207896477011664;taxiway;9.207896477011664;;
;792;833;835;0;4.365112143199087;taxiway;4.365112143199087;;
;797;793;792;0;5.044264845162879;taxiway;5.044264845162879;;
;802;991;993;0;3.8137801567387988;taxiway;3.8137801567387988;;
;808;978;325;0;9.367312562674739;taxiway;9.367312562674739;;
;814;796;800;0;15.768059832315991;taxiway;15.768059832315991;;
;820;493;492;0;11.440160403124715;taxiway;11.440160403124715;;
;826;751;250;0;9.211805582038966;taxiway;9.211805582038966;;
;829;711;702;0;16.372933132277904;taxiway;16.372933132277904;;
;830;702;671;0;53.00200479528595;taxiway;53.00200479528595;;
;833;1861;1851;0;25.44851514574113;taxiway;25.44851514574113;;
;834;1851;621;0;19.09130773752634;taxiway;19.09130773752634;;
;835;621;2154;0;8.580480889419185;taxiway;8.580480889419185;;
;836;2154;615;0;6.009183121283333;taxiway;6.009183121283333;;
;837;615;602;0;25.234346379933772;taxiway;25.234346379933772;;
;838;602;573;0;61.80755936254172;taxiway;61.80755936254172;;
;839;573;1961;0;44.197108877096845;taxiway;44.197108877096845;;
;846;390;389;0;9.86388098468597;taxiway;9.86388098468597;;
;853;636;633;0;11.968460698772827;taxiway;11.968460698772827;;
;860;461;463;0;15.635646712483176;taxiway;15.635646712483176;;
;863;837;836;0;10.274174914971343;taxiway;10.274174914971343;;
;867;828;827;0;12.366069015400095;taxiway;12.366069015400095;;
;874;780;283;0;10.209142275916093;taxiway;10.209142275916093;;
;882;534;530;0;23.05353731997634;taxiway;23.05353731997634;;
;890;478;118;0;10.35445676178127;taxiway;10.35445676178127;;
;899;1016;1011;0;11.72150510032856;taxiway;11.72150510032856;;
;908;902;903;0;8.56368110651056;taxiway;8.56368110651056;;
;917;721;722;0;7.294611873926561;taxiway;7.294611873926561;;
;926;883;878;0;9.108635608359322;taxiway;9.108635608359322;;
;936;949;952;0;12.870721334129998;taxiway;12.870721334129998;;
;946;965;968;0;6.6734409509497015;taxiway;6.6734409509497015;;
;947;1961;519;0;42.92253972619732;taxiway;42.92253972619732;;
;948;519;509;0;44.023056036846086;taxiway;44.023056036846086;;
;962;1951;10;0;28.676261303874234;taxiway;28.676261303874234;;
;963;10;1952;0;87.4356510940375;taxiway;87.4356510940375;;
;964;377;2;0;29.031091199811584;taxiway;29.031091199811584;;
;965;2;911;0;10.390900952552819;taxiway;10.390900952552819;;
;966;911;2198;0;31.60311868805605;taxiway;31.60311868805605;;
;967;2198;2201;0;87.22777532380225;taxiway;87.22777532380225;;
;968;2201;2353;0;18.90250189374666;taxiway;18.90250189374666;;
;969;2353;2203;0;70.9432662673957;taxiway;70.9432662673957;;
;970;2203;371;0;67.69080836056689;taxiway;67.69080836056689;;
;971;371;2205;0;17.094223138677805;taxiway;17.094223138677805;;
;972;2205;369;0;9.013774681925417;taxiway;9.013774681925417;;
;973;369;1997;0;26.051120592765706;taxiway;26.051120592765706;;
;974;1997;2208;0;43.63864495444659;taxiway;43.63864495444659;;
;975;2208;2210;0;70.40481673450411;taxiway;70.40481673450411;;
;976;2210;1995;0;9.64146637951612;taxiway;9.64146637951612;;
;977;1995;2212;0;71.56317216887554;taxiway;71.56317216887554;;
;978;2212;2214;0;72.68722622805012;taxiway;72.68722622805012;;
;979;2214;2238;0;16.83371338154954;taxiway;16.83371338154954;;
;980;2238;2236;0;44.82697822009613;taxiway;44.82697822009613;;
;981;2236;2216;0;10.459536941730883;taxiway;10.459536941730883;;
;982;2216;1998;0;55.86704951946216;taxiway;55.86704951946216;;
;983;1998;1519;0;18.66266348982065;taxiway;18.66266348982065;;
;984;1519;1520;0;17.720887205239926;taxiway;17.720887205239926;;
;985;1520;2219;0;8.704411964849918;taxiway;8.704411964849918;;
;986;2219;2221;0;6.455434397968382;taxiway;6.455434397968382;;
;987;2221;1521;0;19.387205847803962;taxiway;19.387205847803962;;
;998;1044;1041;0;8.541581247457835;taxiway;8.541581247457835;;
;1010;1106;1112;0;5.586946607094444;taxiway;5.586946607094444;;
;1016;840;296;0;12.899709875274498;taxiway;12.899709875274498;;
;1029;1130;1133;0;10.00026596000367;taxiway;10.00026596000367;;
;1031;1195;1194;0;17.59805583603264;taxiway;17.59805583603264;;
;1032;1194;1954;0;70.71917719218574;taxiway;70.71917719218574;;
;1033;1633;1632;0;64.97363125500323;taxiway;64.97363125500323;;
;1034;1632;2009;0;101.54352540218554;taxiway;101.54352540218554;;
